,File name,Path,Rule,false-positive,true-positive
110,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
111,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
112,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/databases,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
113,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/databases/{databaseName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
114,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/machines,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
115,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/migrateEvents,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
116,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/solutions/{solutionName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
117,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/solutions/{solutionName},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
118,Azure Migrate Hub,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Migrate/migrateProjects/{migrateProjectName}/solutions/{solutionName}/getConfig,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
119,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.DeleteSystemTemplate,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
120,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.DeprecateFlowTemplate,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
121,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.DissociateEntityFromThing,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
122,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.GetSystemInstance,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
123,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.SearchFlowExecutions,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
124,AWS IoT Things Graph,/#X-Amz-Target=IotThingsGraphFrontEndService.SearchFlowTemplates,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
125,AutomationManagement84,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/sourceControls/{sourceControlName}/sourceControlSyncJobs,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
126,AutomationManagement84,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/sourceControls/{sourceControlName}/sourceControlSyncJobs/{sourceControlSyncJobId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
127,AutomationManagement84,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Automation/automationAccounts/{automationAccountName}/sourceControls/{sourceControlName}/sourceControlSyncJobs/{sourceControlSyncJobId},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
128,AWS Performance Insights,/#X-Amz-Target=PerformanceInsightsv20180227.DescribeDimensionKeys,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
129,AWS Performance Insights,/#X-Amz-Target=PerformanceInsightsv20180227.GetDimensionKeyDetails,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
130,AWS Performance Insights,/#X-Amz-Target=PerformanceInsightsv20180227.GetResourceMetrics,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
131,NetworkAdminManagementClient127,/subscriptions/{subscriptionId}/providers/Microsoft.Network.Admin/adminPublicIpAddresses,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
132,AdMob API,/v1beta/accounts,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
133,AdMob API,/v1beta/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
134,AdMob API,/v1beta/{parent}/adUnits,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
135,AdMob API,/v1beta/{parent}/apps,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
136,AdMob API,/v1beta/{parent}/mediationReport:generate,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
137,AdMob API,/v1beta/{parent}/networkReport:generate,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
138,Amazon Neptune,/#Action=DeleteDBSubnetGroup,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
139,Amazon Neptune,/#Action=DescribeDBParameterGroups,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
140,Amazon Neptune,/#Action=DescribeDBParameters,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
141,Amazon Neptune,/#Action=ModifyDBInstance,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
142,Amazon Neptune,/#Action=ModifyDBParameterGroup,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
143,Amazon Neptune,/#Action=PromoteReadReplicaDBCluster,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
144,Amazon Neptune,/#Action=RestoreDBClusterToPointInTime,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
145,Workflow Executions API,/v1beta/{name},"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
146,Workflow Executions API,/v1beta/{name}:cancel,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
147,Workflow Executions API,/v1beta/{parent}/executions,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
148,Workflow Executions API,/v1beta/{parent}/executions,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
149,IAM Service Account Credentials API,	/v1/{name}:generateAccessToken,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
150,IAM Service Account Credentials API,/v1/{name}:generateIdToken,"401 (""Unauthorized"") must be used when there is a problem with the client's credentials",0,1
