,File name,Path,Rule,false-positive,true-positive
88,Amazon AppConfig,/tags/{ResourceArn}#tagKeys,Content-Type must be used,0,1
89,Amazon AppConfig,/applications/{ApplicationId}/configurationprofiles/{ConfigurationProfileId}/validators#configuration_version,Content-Type must be used,0,1
90,LogicAppsManagementClient,	/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/connectionGateways/{connectionGatewayName},Content-Type must be used,0,1
91,LogicAppsManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/connections/{connectionName},Content-Type must be used,0,1
92,LogicAppsManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/connections/{connectionName},Content-Type must be used,0,1
93,ApplicationInsightsManagementClient54,	/subscriptions/{subscriptionId}/resourceGroup/{resourceGroupName}/providers/microsoft.insights/workbooktemplates/{resourceName},Content-Type must be used,0,1
94,ApplicationInsightsManagementClient54,	/subscriptions/{subscriptionId}/resourceGroup/{resourceGroupName}/providers/microsoft.insights/workbooktemplates/{resourceName},Content-Type must be used,0,1
95,Amazon Kinesis,/#X-Amz-Target=Kinesis_20131202.AddTagsToStream,Content-Type must be used,0,1
96,Amazon Kinesis,/#X-Amz-Target=Kinesis_20131202.CreateStream,Content-Type must be used,0,1
97,Amazon Kinesis,/#X-Amz-Target=Kinesis_20131202.DescribeStreamConsumer,Content-Type must be used,0,1
98,GoToWebinar,/accounts/{accountKey}/webinars,Content-Type must be used,0,1
99,GoToWebinar,/accounts/{accountKey}/webinars,Content-Type must be used,0,1
100,GoToWebinar,/organizers/{organizerKey}/historicalWebinars,Content-Type must be used,0,1
101,GoToWebinar,/organizers/{organizerKey}/historicalWebinars,Content-Type must be used,0,1
102,GoToWebinar,/organizers/{organizerKey}/upcomingWebinars,Content-Type must be used,0,1
103,GoToWebinar,	/organizers/{organizerKey}/webinars,Content-Type must be used,0,1
104,GoToWebinar,	/organizers/{organizerKey}/webinars,Content-Type must be used,0,1
105,GoToWebinar,/organizers/{organizerKey}/webinars/{webinarKey},Content-Type must be used,0,1
