,File name,Path,Rule,false-positive,true-positive
43,Azure Media Services193,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Media/mediaServices/{accountName}/mediaGraphs/{mediaGraphName}/stop,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
44,api.datumbox.com,/1.0/CommercialDetection.json,Forward slash separator (/) must be used to indicate a hierarchical relationship,1,0
45,api.datumbox.com,/1.0/DocumentSimilarity.json,Forward slash separator (/) must be used to indicate a hierarchical relationship,1,0
46,api.datumbox.com,/1.0/EducationalDetection.json,Forward slash separator (/) must be used to indicate a hierarchical relationship,1,0
47,api.datumbox.com,/1.0/KeywordExtraction.json,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
48,api.datumbox.com,/1.0/LanguageDetection.json,Forward slash separator (/) must be used to indicate a hierarchical relationship,1,0
49,api.datumbox.com,/1.0/SentimentAnalysis.json,Forward slash separator (/) must be used to indicate a hierarchical relationship,1,0
50,api.datumbox.com,/1.0/TwitterSentimentAnalysis.json,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
51,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
52,SqlManagementClient382,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Sql/servers/{serverName}/databases/{databaseName}/backupShortTermRetentionPolicies/{policyName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
53,NetworkManagementClient237,/subscriptions/{subscriptionId}/providers/Microsoft.Network/interfaceEndpoints,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
54,NetworkManagementClient237,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
55,NetworkManagementClient238,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/interfaceEndpoints/{interfaceEndpointName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
56,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateInferenceScheduler,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
57,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.CreateModel,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
58,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteDataset,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
59,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteInferenceScheduler,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
60,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DeleteModel,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
61,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.DescribeInferenceScheduler,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
62,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.ListTagsForResource,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
63,Amazon Lookout for Equipment,/#X-Amz-Target=AWSLookoutEquipmentFrontendService.UntagResource,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
64,NetworkManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.Network/applicationGateways,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
65,NetworkManagementClient,/subscriptions/{subscriptionId}/providers/Microsoft.Network/locations/{location}/CheckDnsNameAvailability,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
66,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/applicationGateways/{applicationGatewayName}/stop,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
67,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/expressRouteCircuits/{circuitName}/peerings,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
68,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/localNetworkGateways,Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
69,NetworkManagementClient,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Network/networkSecurityGroups/{networkSecurityGroupName},Forward slash separator (/) must be used to indicate a hierarchical relationship,0,1
