title;x-apisguru-categories;openapiVer;swaggerUrl;
Mailscript;['email'];3.0.0;https://api.apis.guru/v2/specs/mailscript.com/0.4.0/openapi.json;
Mandrill;['email', 'marketing'];2.0;https://api.apis.guru/v2/specs/mandrillapp.com/1.0/swagger.json;
GeoDB Cities API;['developer_tools', 'location'];2.0;https://api.apis.guru/v2/specs/mashape.com/geodb/1.0.0/swagger.json;
MasterCard Bin Table Listing;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/BINTableResource/1.0/swagger.json;
Bill Payment Validator;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/BillPay/1.0/swagger.json;
API for the Settlement Currency Rate converter;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/CurrencyConversionCalculator/1.0.0/swagger.json;
Locations API;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/Locations/1.0.0/swagger.json;
MATCH API;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/MATCH/1.0.0/swagger.json;
MasterCard ABU API;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/MAWS/1.1.0/swagger.json;
MDES Customer Service;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/MDES/2.0.7/swagger.json;
Merchant Identifier API V2;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/MerchantIdentifier/2.0.0/swagger.json;
Payment Account Reference Inquiry API;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/PaymentAccountReferenceInquiryAPI/1.1/swagger.json;
Personalized Offers;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/PersonalizedLoyaltyOffers/1.3/swagger.json;
rePower;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/Repower/V2/swagger.json;
Spending Pulse;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/SpendingPulse/1.0/swagger.json;
Send Person to Merchant;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/masterpassqr/V1/swagger.json;
Open Banking - Payments initiation service;[];2.0;https://api.apis.guru/v2/specs/mastercard.com/open-banking-connect-pis/1.16.0/swagger.json;
Mastodon API;['social'];2.0;https://api.apis.guru/v2/specs/mastodon.local/1.1.1/swagger.json;
Numbers API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/math.tools/1.5/openapi.json;
M-Bus HTTPD API;['iot'];3.0.3;https://api.apis.guru/v2/specs/mbus.local/0.3.5/openapi.json;
Rat Genome Database REST API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/mcw.edu/1.1/openapi.json;
Medcorder Nearby Doctor API;['open_data'];2.0;https://api.apis.guru/v2/specs/medcorder.com/1.0.0/swagger.json;
Medium.com - Unofficial API Spec;['media', 'social'];2.0;https://api.apis.guru/v2/specs/medium.com/1.0.0/swagger.json;
Meraki Dashboard API;['iot', 'enterprise'];3.0.0;https://api.apis.guru/v2/specs/meraki.com/1.12.0/openapi.json;
Car Configurator;['transport'];2.0;https://api.apis.guru/v2/specs/mercedes-benz.com/configurator/1.0/swagger.json;
Dealer;['transport'];2.0;https://api.apis.guru/v2/specs/mercedes-benz.com/dealer/1.0/swagger.json;
Remote Diagnostic Support;['transport'];2.0;https://api.apis.guru/v2/specs/mercedes-benz.com/diagnostics/1.0/swagger.json;
Vehicle Image;['transport'];2.0;https://api.apis.guru/v2/specs/mercedes-benz.com/image/1.0/swagger.json;
The Mercure protocol;['messaging'];3.0.2;https://api.apis.guru/v2/specs/mercure.local/0.3.2/openapi.json;
Swagger2OpenAPI Converter;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/mermade.org.uk/openapi-converter/1.0.0/openapi.json;
Meshery API.;['cloud'];3.0.0;https://api.apis.guru/v2/specs/meshery.local/0.4.27/openapi.json;
Miataru;['location'];2.0;https://api.apis.guru/v2/specs/miataru.com/1.0.0/swagger.json;
AutoSuggest Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-AutoSuggest/1.0/swagger.json;
Computer Vision Client;['developer_tools', 'cloud'];3.0.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-ComputerVision/2.1/openapi.json;
Custom Image Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-CustomImageSearch/1.0/swagger.json;
Custom Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-CustomSearch/1.0/swagger.json;
Entity Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-EntitySearch/1.0/swagger.json;
Image Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-ImageSearch/1.0/swagger.json;
Local Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-LocalSearch/1.0/swagger.json;
News Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-NewsSearch/1.0/swagger.json;
Computer Vision Client;['developer_tools', 'cloud'];3.0.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-Ocr/2.1/openapi.json;
Custom Vision Prediction Client;['developer_tools', 'cloud'];3.0.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-Prediction/3.0/openapi.json;
Spell Check Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-SpellCheck/1.0/swagger.json;
Custom Vision Training Client;['developer_tools', 'cloud'];3.0.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-Training/3.2/openapi.json;
Video Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-VideoSearch/1.0/swagger.json;
Visual Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-VisualSearch/1.0/swagger.json;
Web Search Client;['developer_tools', 'cloud'];2.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-WebSearch/1.0/swagger.json;
Partial Graph API;['developer_tools'];3.0.1;https://api.apis.guru/v2/specs/microsoft.com/graph/v1.0/openapi.json;
Mist API;['enterprise'];3.0.1;https://api.apis.guru/v2/specs/mist.com/0.12.4/openapi.json;
Image Moderation;['media'];2.0;https://api.apis.guru/v2/specs/moderatecontent.com/1.0.0/swagger.json;
Mon-voyage-pas-cher.com Public API;['transport'];2.0;https://api.apis.guru/v2/specs/mon-voyage-pas-cher.com/0.0.1/swagger.json;
BioLink API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/monarchinitiative.org/1.0.1/openapi.json;
Moon by Ai Weiwei & Olafur Eliasson;[];2.0;https://api.apis.guru/v2/specs/moonmoonmoonmoon.com/1.0/swagger.json;
MotaWord API;['text'];3.0.0;https://api.apis.guru/v2/specs/motaword.com/1.0/openapi.json;
Remote Settings;['cloud'];3.0.0;https://api.apis.guru/v2/specs/mozilla.com/kinto/1.22/openapi.json;
Mtaa API Documentation;['open_data', 'location'];3.0.2;https://api.apis.guru/v2/specs/mtaa-api.herokuapp.com/1.0/openapi.json;
Musixmatch API;['media'];2.0;https://api.apis.guru/v2/specs/musixmatch.com/1.1.0/swagger.json;
nextAuth API;['security'];2.0;https://api.apis.guru/v2/specs/n-auth.com/2.2/swagger.json;
NamSor API v2;['text'];3.0.1;https://api.apis.guru/v2/specs/namsor.com/2.0.15/openapi.json;
APOD;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nasa.gov/apod/1.0.0/openapi.json;
TechPort;[];3.0.0;https://api.apis.guru/v2/specs/nasa.gov/asteroids neows/3.4.0/openapi.json;
Native Ads Publisher API;['marketing'];2.0;https://api.apis.guru/v2/specs/nativeads.com/1.0.0/swagger.json;
Advicent.FactFinderService;['financial'];2.0;https://api.apis.guru/v2/specs/naviplancentral.com/factfinder/v1/swagger.json;
NaviPlan API;['financial'];2.0;https://api.apis.guru/v2/specs/naviplancentral.com/plan/v1/swagger.json;
NBA Stats API;['media', 'open_data'];2.0;https://api.apis.guru/v2/specs/nba.com/version/swagger.json;
Account and Transaction API Specification - UK;['financial'];3.0.1;https://api.apis.guru/v2/specs/nbg.gr/v3.1.5/openapi.json;
Health Data Consent Manager;['open_data'];3.0.0;https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-cm/0.5/openapi.json;
Gateway;['open_data'];3.0.0;https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-gateway/0.5/openapi.json;
Health ID Service;['open_data'];3.0.1;https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-healthid/1.0/openapi.json;
Health Repository Provider Specifications for HIP;['open_data'];3.0.0;https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-hip/0.5/openapi.json;
Health Repository Provider Specifications for HIU;['open_data'];3.0.0;https://api.apis.guru/v2/specs/ndhm.gov.in/ndhm-hiu/0.5/openapi.json;
Neblio REST API Suite;['enterprise'];3.0.0;https://api.apis.guru/v2/specs/nebl.io/1.3.0/openapi.json;
NeoWs - (Near Earth Object Web Service);['open_data'];3.0.0;https://api.apis.guru/v2/specs/neowsapp.com/1.0/openapi.json;
Netatmo;['iot'];2.0;https://api.apis.guru/v2/specs/netatmo.net/1.1.5/swagger.json;
NetBox API;['cloud'];3.0.0;https://api.apis.guru/v2/specs/netboxdemo.com/2.8/openapi.json;
Labs64 NetLicensing RESTful API Test Center;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/netlicensing.io/2.x/openapi.json;
Netlify's API documentation;['cloud'];2.0;https://api.apis.guru/v2/specs/netlify.com/2.5.0/swagger.json;
Neutrino API;['email', 'messaging', 'telecom', 'location', 'text'];3.0.0;https://api.apis.guru/v2/specs/neutrinoapi.net/3.5.0/openapi.json;
Account API;[];3.0.2;https://api.apis.guru/v2/specs/nexmo.com/account/1.0.4/openapi.json;
Nexmo Application API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/application/1.0.2/openapi.json;
Application API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/application.v2/2.1.1/openapi.json;
Audit API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/audit/1.0.4/openapi.json;
Conversation API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/conversation/2.0.1/openapi.json;
Conversation API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/conversation.v2/1.0.1/openapi.json;
Nexmo Conversion API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/conversion/1.0.1/openapi.json;
Dispatch API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/dispatch/0.3.4/openapi.json;
External Accounts API;[];3.0.1;https://api.apis.guru/v2/specs/nexmo.com/external-accounts/0.1.5/openapi.json;
Media API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/media/1.0.2/openapi.json;
Messages API;[];3.0.1;https://api.apis.guru/v2/specs/nexmo.com/messages-olympus/1.2.3/openapi.json;
Number Insight API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/number-insight/1.2.1/openapi.json;
Numbers API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/numbers/1.0.20/openapi.json;
Pricing API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/pricing/0.0.3/openapi.json;
Redact API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/redact/1.0.6/openapi.json;
Reports API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/reports/2.2.2/openapi.json;
SMS API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/sms/1.0.11/openapi.json;
Subaccounts API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/subaccounts/1.0.8/openapi.json;
Verify API;[];3.0.3;https://api.apis.guru/v2/specs/nexmo.com/verify/1.2.3/openapi.json;
Voice API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/voice/1.3.8/openapi.json;
nFusion Solutions Market Data API v1;['financial'];3.0.1;https://api.apis.guru/v2/specs/nfusionsolutions.biz/1/openapi.json;
nic.at Domainfinder API Documentation;['developer_tools'];3.0.2;https://api.apis.guru/v2/specs/nic.at/domainfinder/1.0.0/openapi.json;
NLPCloud;['text'];3.0.2;https://api.apis.guru/v2/specs/nlpcloud.io/1.0.0/openapi.json;
Noosh API application;['collaboration'];3.0.0;https://api.apis.guru/v2/specs/noosh.com/1.0/openapi.json;
Nordigen Account Information Services API;['financial'];3.0.3;https://api.apis.guru/v2/specs/nordigen.com/1.7/openapi.json;
Notion API - Public Beta;['collaboration'];3.0.3;https://api.apis.guru/v2/specs/notion.com/1.0.0/openapi.json;
NOWPayments API;['financial'];3.0.3;https://api.apis.guru/v2/specs/nowpayments.io/1.0.0/openapi.json;
NPR Authorization Service;['entertainment'];2.0;https://api.apis.guru/v2/specs/npr.org/authorization/2/swagger.json;
NPR Identity Service;['entertainment'];2.0;https://api.apis.guru/v2/specs/npr.org/identity/2/swagger.json;
NPR Listening Service;['entertainment'];2.0;https://api.apis.guru/v2/specs/npr.org/listening/2/swagger.json;
NPR Sponsorship Service;['entertainment'];2.0;https://api.apis.guru/v2/specs/npr.org/sponsorship/2/swagger.json;
NPR Station Finder Service;['entertainment'];2.0;https://api.apis.guru/v2/specs/npr.org/station-finder/3/swagger.json;
High Performance Building Database;['open_data'];2.0;https://api.apis.guru/v2/specs/nrel.gov/building-case-studies/1.0/swagger.json;
Transportation Laws and Incentives;['open_data'];3.0.0;https://api.apis.guru/v2/specs/nrel.gov/transportation-incentives-laws/0.1.0/openapi.json;
Georg API;['location'];2.0;https://api.apis.guru/v2/specs/nrm.se/georg/2.1/swagger.json;
NSIDC Web Service Documentation Index;['open_data'];3.0.0;https://api.apis.guru/v2/specs/nsidc.org/1.0.0/openapi.json;
Ntropy Transaction API;['financial'];3.0.3;https://api.apis.guru/v2/specs/ntropy.network/1.0.0/openapi.json;
Archive API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/archive/1.0.0/openapi.json;
Article Search API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/article_search/1.0.0/openapi.json;
Books API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/books_api/3.0.0/openapi.json;
Community API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/community/3.0.0/openapi.json;
Geographic API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/geo_api/1.0.0/openapi.json;
Most Popular API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/most_popular_api/2.0.0/openapi.json;
Movie Reviews API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/movie_reviews/2.0.0/openapi.json;
Semantic API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/semantic_api/2.0.0/openapi.json;
TimesTags API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/times_tags/1.0.0/openapi.json;
Times Newswire API;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/timeswire/3.0.0/openapi.json;
Top Stories;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/top_stories/2.0.0/openapi.json;
Mobility API;['telecom'];2.0;https://api.apis.guru/v2/specs/o2.cz/mobility/1.2.0/swagger.json;
Socio-demo API;['telecom'];2.0;https://api.apis.guru/v2/specs/o2.cz/sociodemo/1.2.0/swagger.json;
obono RKSV API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/obono.at/1.4.0.0/openapi.json;
ODWeather;['open_data'];3.0.0;https://api.apis.guru/v2/specs/oceandrivers.com/1.0/openapi.json;
Users (Okta API);['security'];3.0.3;https://api.apis.guru/v2/specs/okta.local/1.0.0/openapi.json;
OMDb;['media', 'open_data'];2.0;https://api.apis.guru/v2/specs/omdbapi.com/1/swagger.json;
OnSched API;['collaboration'];3.0.1;https://api.apis.guru/v2/specs/onsched.com/consumer/v1/openapi.json;
OnSched API;['collaboration'];3.0.1;https://api.apis.guru/v2/specs/onsched.com/setup/v1/openapi.json;
OnSched API Utility;['collaboration'];3.0.1;https://api.apis.guru/v2/specs/onsched.com/utility/v1/openapi.json;
OpenALPR CarCheck API;['cloud'];2.0;https://api.apis.guru/v2/specs/openalpr.com/3.0.1/swagger.json;
OpenAPI Generator Online;['developer_tools'];2.0;https://api.apis.guru/v2/specs/openapi-generator.tech/5.2.1/swagger.json;
OpenAPI space;['developer_tools'];2.0;https://api.apis.guru/v2/specs/openapi.space/1.0.0/swagger.json;
OpenAQ;['location'];3.0.2;https://api.apis.guru/v2/specs/openaq.local/2.0.0/openapi.json;
Open Data API;['financial'];3.0.0;https://api.apis.guru/v2/specs/openbanking.org.uk/v1.3/openapi.json;
Account and Transaction API Specification;['financial'];3.0.0;https://api.apis.guru/v2/specs/openbanking.org.uk/account-info-openapi/3.1.7/openapi.json;
Confirmation of Funds API Specification;['financial'];3.0.0;https://api.apis.guru/v2/specs/openbanking.org.uk/confirmation-funds-openapi/3.1.7/openapi.json;
Event Notification API Specification - TPP Endpoints;['financial'];3.0.0;https://api.apis.guru/v2/specs/openbanking.org.uk/event-notifications-openapi/3.1.7/openapi.json;
Payment Initiation API;['financial'];3.0.0;https://api.apis.guru/v2/specs/openbanking.org.uk/payment-initiation-openapi/3.1.7/openapi.json;
Swiss NextGen Banking API-Framework;['financial'];3.0.1;https://api.apis.guru/v2/specs/openbankingproject.ch/1.3.8_2020-12-14 - Swiss edition 1.3.8.1-CH/openapi.json;
OpenCage Geocoder;['location'];2.0;https://api.apis.guru/v2/specs/opencagedata.com/1/swagger.json;
OpenChannel Market API;[];3.0.0;https://api.apis.guru/v2/specs/openchannel.io/market/2.0.24/openapi.json;
ODN API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/opendatanetwork.com/1.0.0/openapi.json;
opendatasoft;['open_data'];2.0;https://api.apis.guru/v2/specs/opendatasoft.com/2.1.0/swagger.json;
OpenFIGI API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/openfigi.com/1.4.0/openapi.json;
OpenFinTech.io;['financial'];2.0;https://api.apis.guru/v2/specs/openfintech.io/2017-08-24/swagger.json;
OSDB REST API v1;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/openlinksw.com/osdb/1.0.0/openapi.json;
Open Policy Agent (OPA) REST API;['open_data'];3.0.3;https://api.apis.guru/v2/specs/openpolicy.local/0.28.0/openapi.json;
Open States API v3;['open_data'];3.0.2;https://api.apis.guru/v2/specs/openstates.org/2021.08.02/openapi.json;
Smartphone Test Farm;['telecom'];2.0;https://api.apis.guru/v2/specs/openstf.io/2.3.0/swagger.json;
Open Build Service API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/opensuse.org/obs/2.10.50/openapi.json;
Open Targets Platform REST API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/opentargets.io/19.02.1/openapi.json;
OpenTrials API;['open_data'];2.0;https://api.apis.guru/v2/specs/opentrials.local/0.0.1/swagger.json;
OpenUV - Global Real-Time UV Index Forecast API;[];3.0.0;https://api.apis.guru/v2/specs/openuv.io/v1/openapi.json;
OPTIMADE API;['open_data'];3.0.2;https://api.apis.guru/v2/specs/optimade.local/1.1.0/openapi.json;
groov View Public API;['iot'];2.0;https://api.apis.guru/v2/specs/opto22.com/groov/R4.2a/swagger.json;
PAC Control REST API;['iot'];2.0;https://api.apis.guru/v2/specs/opto22.com/pac/R1.0a/swagger.json;
Orbit API;['customer_relation'];3.0.1;https://api.apis.guru/v2/specs/orbit.love/v1/openapi.json;
OrgHunter;[];2.0;https://api.apis.guru/v2/specs/orghunter.com/1.0.0/swagger.json;
Daymet Single Pixel Extraction Tool API;['location'];2.0;https://api.apis.guru/v2/specs/ornl.gov/daymet/1.0.2/swagger.json;
Orthanc API;['collaboration'];3.0.0;https://api.apis.guru/v2/specs/orthanc-server.com/1.9.6/openapi.json;
OSF APIv2 Documentation;['open_data'];3.0.0;https://api.apis.guru/v2/specs/osf.io/2.0/openapi.json;
PI Web API 2018 SP1 Swagger Spec;['enterprise'];2.0;https://api.apis.guru/v2/specs/osisoft.com/1.11.1.5383/swagger.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/abuse/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/aftermarket/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/agreements/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/certificates/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/countries/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/domains/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/orders/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/shoppers/1.0.0/openapi.json;
;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/subscriptions/1.0.0/openapi.json;
Owler;['search'];2.0;https://api.apis.guru/v2/specs/owler.com/1.0.0/swagger.json;
Oxford Dictionaries;['text'];3.0.0;https://api.apis.guru/v2/specs/oxforddictionaries.com/1.11.0/openapi.json;
paccurate.io;['transport'];2.0;https://api.apis.guru/v2/specs/paccurate.io/0.1.1/swagger.json;
Palabras aleatorias;['text'];3.0.0;https://api.apis.guru/v2/specs/palabras-aleatorias-public-api.herokuapp.com/1.0.0/openapi.json;
PandaScore REST API for All Videogames;['entertainment'];3.0.0;https://api.apis.guru/v2/specs/pandascore.co/2.23.1/openapi.json;
Pandorabots AIaaS;['machine_learning'];2.0;https://api.apis.guru/v2/specs/pandorabots.com/1.0.0/swagger.json;
papiNet API;['ecommerce'];3.0.3;https://api.apis.guru/v2/specs/papinet.io/order_status/1.0.0/openapi.json;
Bills API;['open_data'];3.0.1;https://api.apis.guru/v2/specs/parliament.uk/bills/v1/openapi.json;
Commons Votes API;['open_data'];2.0;https://api.apis.guru/v2/specs/parliament.uk/commonsvotes/v1/swagger.json;
Erskine May API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/parliament.uk/erskine-may/v1/openapi.json;
Lords Votes API;['open_data'];2.0;https://api.apis.guru/v2/specs/parliament.uk/lordsvotes/v1/swagger.json;
Members API;['open_data'];3.0.1;https://api.apis.guru/v2/specs/parliament.uk/members/v1/openapi.json;
Annunciator content API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/parliament.uk/now/v1/openapi.json;
House of Commons Oral and Written Questions API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/parliament.uk/oralquestions/v1/openapi.json;
UK Parliament Search Service;['open_data'];3.0.1;https://api.apis.guru/v2/specs/parliament.uk/search/Live/openapi.json;
Statutory Instruments API;['open_data'];2.0;https://api.apis.guru/v2/specs/parliament.uk/statutoryinstruments/v1/swagger.json;
Treaties API;['open_data'];2.0;https://api.apis.guru/v2/specs/parliament.uk/treaties/v1/swagger.json;
Written Questions Service API;['open_data'];3.0.1;https://api.apis.guru/v2/specs/parliament.uk/writtenquestions/v1/openapi.json;
PasswordUtility.Web;['security', 'tools'];2.0;https://api.apis.guru/v2/specs/passwordutility.net/v1/swagger.json;
PatientView;[];3.0.0;https://api.apis.guru/v2/specs/patientview.org/1.0/openapi.json;
Swagger API-REST for Patrowl Engines;['security'];3.0.0;https://api.apis.guru/v2/specs/patrowl.local/1.0.0/openapi.json;
PAYONE Link API;['payment'];3.0.1;https://api.apis.guru/v2/specs/pay1.de/link/v1/openapi.json;
Paylocity API;['financial'];3.0.0;https://api.apis.guru/v2/specs/paylocity.com/2/openapi.json;
GOV.UK Pay API;['financial'];2.0;https://api.apis.guru/v2/specs/payments.service.gov.uk/payments/1.0.3/swagger.json;
PayRun.IO;['financial'];3.0.0;https://api.apis.guru/v2/specs/payrun.io/21.22.3.23/openapi.json;
PDF Blocks API;['text'];3.0.0;https://api.apis.guru/v2/specs/pdfblocks.com/1.5.0/openapi.json;
PdfBroker.io API;['text'];3.0.1;https://api.apis.guru/v2/specs/pdfbroker.io/v1/openapi.json;
PDF Generator API;['text'];3.0.3;https://api.apis.guru/v2/specs/pdfgeneratorapi.com/3.1.1/openapi.json;
Peel Tune-in API;['media'];2.0;https://api.apis.guru/v2/specs/peel-ci.com/1.0.0/swagger.json;
Pendo Feedback API;['ecommerce'];2.0;https://api.apis.guru/v2/specs/pendo.io/1.0.0/swagger.json;
Self Service Developer API;['marketing'];3.0.0;https://api.apis.guru/v2/specs/peoplefinderspro.com/1.0.0/openapi.json;
Authentication;['enterprise'];3.0.0;https://api.apis.guru/v2/specs/personio.de/authentication/1.0/openapi.json;
Personnel Data;['enterprise'];3.0.0;https://api.apis.guru/v2/specs/personio.de/personnel/1.0/openapi.json;
PhantAuth;[];3.0.0;https://api.apis.guru/v2/specs/phantauth.net/1.0.0/openapi.json;
Polling Places API;['open_data'];2.0;https://api.apis.guru/v2/specs/phila.gov/pollingplaces/1.0/swagger.json;
Pims;['ecommerce'];2.0;https://api.apis.guru/v2/specs/pims.io/1.0/swagger.json;
The Plaid API;['financial'];3.0.0;https://api.apis.guru/v2/specs/plaid.com/2020-09-14_1.20.6/openapi.json;
PocketSmith;['financial'];3.0.1;https://api.apis.guru/v2/specs/pocketsmith.com/2.0/openapi.json;
Poemist API;['text'];2.0;https://api.apis.guru/v2/specs/poemist.com/1.0/swagger.json;
Polygon;['financial'];2.0;https://api.apis.guru/v2/specs/polygon.io/1.0.0/swagger.json;
Portfolio Optimizer;['financial'];3.0.1;https://api.apis.guru/v2/specs/portfoliooptimizer.io/1.0.9/openapi.json;
Postmark Account-level API;['email'];2.0;https://api.apis.guru/v2/specs/postmarkapp.com/account/0.9.0/swagger.json;
Postmark API;['email'];2.0;https://api.apis.guru/v2/specs/postmarkapp.com/server/1.0.0/swagger.json;
posty_API;['email'];2.0;https://api.apis.guru/v2/specs/posty-api.herokuapp.com/v1/swagger.json;
PowerDNS Authoritative HTTP API;['developer_tools'];2.0;https://api.apis.guru/v2/specs/powerdns.local/0.0.13/swagger.json;
Doc Converter;['analytics'];3.0.2;https://api.apis.guru/v2/specs/presalytics.io/converter/0.1/openapi.json;
OOXML Automation;['analytics'];3.0.1;https://api.apis.guru/v2/specs/presalytics.io/ooxml/0.1.0/openapi.json;
Story;['analytics'];3.0.0;https://api.apis.guru/v2/specs/presalytics.io/story/0.3.1/openapi.json;
TV API;['media'];3.0.0;https://api.apis.guru/v2/specs/pressassociation.io/2.0/openapi.json;
Probely Developers;['monitoring'];3.0.0;https://api.apis.guru/v2/specs/probely.com/1.2.0/openapi.json;
MetaPub;['media'];2.0;https://api.apis.guru/v2/specs/prss.org/2.0.0/swagger.json;
PTV Timetable API - Version 3;['transport'];3.0.0;https://api.apis.guru/v2/specs/ptv.vic.gov.au/v3/openapi.json;
Qualpay Payment Gateway API;['ecommerce'];2.0;https://api.apis.guru/v2/specs/qualpay.com/1.7.0/swagger.json;
Qualtrics API;['forms'];3.0.0;https://api.apis.guru/v2/specs/qualtrics.com/0.2/openapi.json;
Coronavirus API;['open_data'];2.0;https://api.apis.guru/v2/specs/quarantine.country/1.0/swagger.json;
Quicksold REST API;['location'];2.0;https://api.apis.guru/v2/specs/quicksold.co.uk/location/1.0/swagger.json;
They Said So Quotes API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/quotes.rest/3.1/openapi.json;
Random Lovecraft;['text'];3.0.0;https://api.apis.guru/v2/specs/randomlovecraft.com/1.0/openapi.json;
