title;x-apisguru-categories;openapiVer;swaggerUrl
SqlManagementClient31;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-databases/2019-06-01-preview/swagger.json
SqlManagementClient32;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-elasticPools/2017-10-01-preview/swagger.json
SqlManagementClient33;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-encryptionProtectors/2015-05-01-preview/swagger.json
SqlManagementClient34;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-failoverGroups/2015-05-01-preview/swagger.json
SqlManagementClient35;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-firewallRules/2015-05-01-preview/swagger.json
SqlManagementClient36;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-instanceFailoverGroups/2017-10-01-preview/swagger.json
SqlManagementClient37;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-instancePools/2018-06-01-preview/swagger.json
SqlManagementClient38;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-jobs/2017-03-01-preview/swagger.json
SqlManagementClient39;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-longTermRetention/2017-03-01-preview/swagger.json
SqlManagementClient40;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedDatabaseSensitivityLabels/2018-06-01-preview/swagger.json
SqlManagementClient41;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedDatabaseVulnerabilityAssesmentRuleBaselines/2017-10-01-preview/swagger.json
SqlManagementClient42;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedDatabaseVulnerabilityAssessmentScans/2017-10-01-preview/swagger.json
SqlManagementClient43;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedDatabaseVulnerabilityAssessments/2017-10-01-preview/swagger.json
SqlManagementClient44;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedDatabases/2019-06-01-preview/swagger.json
SqlManagementClient45;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedInstanceAdministrators/2017-03-01-preview/swagger.json
SqlManagementClient46;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedInstanceOperations/2018-06-01-preview/swagger.json
SqlManagementClient47;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-managedInstances/2018-06-01-preview/swagger.json
SqlManagementClient48;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-operations/2015-05-01-preview/swagger.json
SqlManagementClient49;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-recoverableManagedDatabases/2017-10-01-preview/swagger.json
SqlManagementClient50;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-renameDatabase/2017-03-01-preview/swagger.json
SqlManagementClient51;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-restorableDroppedManagedDatabases/2017-03-01-preview/swagger.json
SqlManagementClient52;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-restorePoints/2017-03-01-preview/swagger.json
SqlManagementClient53;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-sensitivityLabels/2018-06-01-preview/swagger.json
SqlManagementClient54;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-serverAutomaticTuning/2017-03-01-preview/swagger.json
SqlManagementClient55;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-serverDnsAliases/2017-03-01-preview/swagger.json
SqlManagementClient56;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-serverKeys/2015-05-01-preview/swagger.json
SqlManagementClient57;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-serverOperations/2019-06-01-preview/swagger.json
SqlManagementClient58;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-serverSecurityAlertPolicies/2017-03-01-preview/swagger.json
SqlManagementClient59;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-servers/2019-06-01-preview/swagger.json
SqlManagementClient60;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-shortTermRetentionPolicies/2017-10-01-preview/swagger.json
SqlManagementClient61;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-syncAgents/2015-05-01-preview/swagger.json
SqlManagementClient62;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-syncGroups/2015-05-01-preview/swagger.json
SqlManagementClient63;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-syncMembers/2015-05-01-preview/swagger.json
SqlManagementClient64;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-tableAuditing/2014-04-01/swagger.json
SqlManagementClient65;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-usages/2018-06-01-preview/swagger.json
SqlManagementClient66;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-virtualNetworkRules/2015-05-01-preview/swagger.json
SqlManagementClient67;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-virtualclusters/2015-05-01-preview/swagger.json
Azure SQL Database;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-checkNameAvailability/2014-04-01/swagger.json
Azure SQL Database1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-deprecated/2014-04-01/swagger.json
Azure SQL Database2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-geoBackupPolicies/2014-04-01/swagger.json
Azure SQL Database3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-metrics/2014-04-01/swagger.json
Azure SQL Database4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-queries/2014-04-01/swagger.json
Azure SQL Database5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-recommendedElasticPools/2014-04-01/swagger.json
Azure SQL Database6;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-recommendedElasticPoolsDecoupled/2014-04-01/swagger.json
Azure SQL Database7;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-serverCommunicationLinks/2014-04-01/swagger.json
Azure SQL Database8;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-serviceObjectives/2014-04-01/swagger.json
Azure SQL Database9;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/sql-sql.core/2014-04-01/swagger.json
StreamAnalyticsManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/streamanalytics-functions/2016-03-01/swagger.json
StreamAnalyticsManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/streamanalytics-inputs/2016-03-01/swagger.json
StreamAnalyticsManagementClient2;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/streamanalytics-outputs/2016-03-01/swagger.json
StreamAnalyticsManagementClient3;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/streamanalytics-streamingjobs/2016-03-01/swagger.json
StreamAnalyticsManagementClient4;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/streamanalytics-subscriptions/2016-03-01/swagger.json
StreamAnalyticsManagementClient5;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/streamanalytics-transformations/2016-03-01/swagger.json
TrafficManagerManagementClient;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/trafficmanager/2018-04-01/swagger.json
TrafficManagerManagementClient1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/trafficmanager-trafficmanageranalytics/2017-09-01-preview/swagger.json
Visual Studio Projects Resource Provider Client;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/visualstudio-PipelineTemplates/2018-08-01-preview/swagger.json
Visual Studio Projects Resour1;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/visualstudio-Projects/2018-08-01-preview/swagger.json
Account API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/api.ebay.com/sell-account/v1.6.3/openapi.json
Account API1;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-account/v1.6.3/openapi.json
Account API2;[];3.0.2;https://api.apis.guru/v2/specs/nexmo.com/account/1.0.4/openapi.json
Account API3;[];3.0.0;https://api.apis.guru/v2/specs/vonage.com/account/1.11.8/openapi.json
 Seller Service Metrics API ;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/api.ebay.com/sell-analytics/1.2.0/openapi.json
 Seller Service Metrics API 1;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-analytics/1.2.0/openapi.json
Compliance API;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/api.ebay.com/sell-compliance/1.4.1/openapi.json
Compliance API1;['ecommerce'];3.0.0;https://api.apis.guru/v2/specs/ebay.com/sell-compliance/1.4.1/openapi.json
Fun Generators API;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/qrcode/1.5/swagger.json
Fun Generators API1;['text'];3.0.0;https://api.apis.guru/v2/specs/fungenerators.com/riddle/1.5/openapi.json
Fun Generators API2;['text'];2.0;https://api.apis.guru/v2/specs/fungenerators.com/trivia/1.5/swagger.json
GitHub v3 REST API;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/1.1.4/openapi.json
GitHub v3 REST API1;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/api.github.com/1.1.4/openapi.json
GitHub v3 REST API2;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/ghes-2.18/1.1.4/openapi.json
GitHub v3 REST API3;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/ghes-2.19/1.1.4/openapi.json
GitHub v3 REST API4;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/ghes-2.20/1.1.4/openapi.json
GitHub v3 REST API5;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/ghes-2.21/1.1.4/openapi.json
GitHub v3 REST API6;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/ghes-2.22/1.1.4/openapi.json
GitHub v3 REST API7;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/ghes-3.0/1.1.4/openapi.json
GitHub v3 REST API8;['collaboration', 'developer_tools'];3.0.3;https://api.apis.guru/v2/specs/github.com/ghes-3.1/1.1.4/openapi.json
Drive Activity API;['analytics', 'media'];3.0.0;https://api.apis.guru/v2/specs/googleapis.com/appsactivity/v1/openapi.json
Drive Activity API1;['analytics', 'media'];3.0.0;https://api.apis.guru/v2/specs/googleapis.com/driveactivity/v2/openapi.json
Content API for Shopping;['analytics', 'media'];3.0.0;https://api.apis.guru/v2/specs/googleapis.com/content/v2.1/openapi.json
Content API for Shopping1;['analytics', 'media'];3.0.0;https://api.apis.guru/v2/specs/googleapis.com/shoppingcontent/v2/openapi.json
Cloud SQL Admin API;['analytics', 'media'];3.0.0;https://api.apis.guru/v2/specs/googleapis.com/sql/v1beta4/openapi.json
Cloud SQL Admin API1;['analytics', 'media'];3.0.0;https://api.apis.guru/v2/specs/googleapis.com/sqladmin/v1/openapi.json
eNanoMapper database;['open_data'];3.0.0;https://api.apis.guru/v2/specs/ideaconsult.net/enanomapper/4.0.0/openapi.json
eNanoMapper database1;['open_data'];3.0.0;https://api.apis.guru/v2/specs/ideaconsult.net/nanoreg/4.0.0/openapi.json
import.io;['tools'];2.0;https://api.apis.guru/v2/specs/import.io/data/1.0/swagger.json
import.io1;['tools'];2.0;https://api.apis.guru/v2/specs/import.io/extraction/1.0/swagger.json
import.io2;['tools'];2.0;https://api.apis.guru/v2/specs/import.io/rss/1.0/swagger.json
import.io3;['tools'];2.0;https://api.apis.guru/v2/specs/import.io/run/1.0/swagger.json
import.io4;['tools'];2.0;https://api.apis.guru/v2/specs/import.io/schedule/1.0/swagger.json
;['customer_relation'];3.0.0;https://api.apis.guru/v2/specs/drchrono.com/v4 (Hunt Valley)/openapi.json
1;['location'];3.0.0;https://api.apis.guru/v2/specs/ipinfodb.com/1.0.0/openapi.json
2;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/abuse/1.0.0/openapi.json
3;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/aftermarket/1.0.0/openapi.json
4;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/agreements/1.0.0/openapi.json
5;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/certificates/1.0.0/openapi.json
6;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/countries/1.0.0/openapi.json
7;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/domains/1.0.0/openapi.json
8;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/orders/1.0.0/openapi.json
9;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/shoppers/1.0.0/openapi.json
10;['hosting'];3.0.0;https://api.apis.guru/v2/specs/ote-godaddy.com/subscriptions/1.0.0/openapi.json
Computer Vision Client;['developer_tools', 'cloud'];3.0.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-ComputerVision/2.1/openapi.json
Computer Vision Client1;['developer_tools', 'cloud'];3.0.0;https://api.apis.guru/v2/specs/microsoft.com/cognitiveservices-Ocr/2.1/openapi.json
Conversation API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/conversation/2.0.1/openapi.json
Conversation API1;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/conversation.v2/1.0.1/openapi.json
Numbers API;['open_data'];3.0.0;https://api.apis.guru/v2/specs/math.tools/1.5/openapi.json
Numbers API1;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/numbers/1.0.20/openapi.json
Numbers API2;['entertainment'];2.0;https://api.apis.guru/v2/specs/whapi.com/numbers/2.0/swagger.json
SMS API;['developer_tools'];3.0.0;https://api.apis.guru/v2/specs/apideck.com/sms/8.66.1/openapi.json
SMS API1;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/sms/1.0.11/openapi.json
Books API;['analytics', 'media'];3.0.0;https://api.apis.guru/v2/specs/googleapis.com/books/v1/openapi.json
Books API1;['media', 'open_data'];3.0.0;https://api.apis.guru/v2/specs/nytimes.com/books_api/3.0.0/openapi.json
OnSched API;['collaboration'];3.0.1;https://api.apis.guru/v2/specs/onsched.com/consumer/v1/openapi.json
OnSched API1;['collaboration'];3.0.1;https://api.apis.guru/v2/specs/onsched.com/setup/v1/openapi.json
Redeal Analytics API;['analytics'];3.0.0;https://api.apis.guru/v2/specs/redeal.io/1.0.0/openapi.json
Redeal Analytics API1;['analytics'];3.0.0;https://api.apis.guru/v2/specs/redeal.io/analytics/1.0.0/openapi.json
Seldon External API;['machine_learning'];3.0.0;https://api.apis.guru/v2/specs/seldon.local/core/0.1/openapi.json
Seldon External API1;['machine_learning'];3.0.0;https://api.apis.guru/v2/specs/seldon.local/engine/0.1/openapi.json
Seldon External API2;['machine_learning'];3.0.0;https://api.apis.guru/v2/specs/seldon.local/wrapper/0.1/openapi.json
Twilio - Chat;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_chat_v1/1.35.0/openapi.json
Twilio - Chat1;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_chat_v2/1.35.0/openapi.json
Twilio - Chat2;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_chat_v3/1.35.0/openapi.json
Twilio - Ip_messaging;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_ip_messaging_v1/1.35.0/openapi.json
Twilio - Ip_messaging1;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_ip_messaging_v2/1.35.0/openapi.json
Twilio - Pricing;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_pricing_v1/1.35.0/openapi.json
Twilio - Pricing1;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_pricing_v2/1.35.0/openapi.json
Twilio - Studio;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_studio_v1/1.35.0/openapi.json
Twilio - Studio1;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_studio_v2/1.35.0/openapi.json
Twilio - Lookups;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_lookups_v1/1.35.0/openapi.json
Twilio - Lookups1;['telecom', 'messaging'];3.0.1;https://api.apis.guru/v2/specs/twilio.com/twilio_lookups_v2/1.35.0/openapi.json
Api Documentation;['security'];2.0;https://api.apis.guru/v2/specs/faceidentity-beta.azurewebsites.net/1.0/swagger.json
Api Documentation1;['security'];2.0;https://api.apis.guru/v2/specs/uscann.net/1.0/swagger.json
Api Documentation2;['open_data'];3.0.0;https://api.apis.guru/v2/specs/vaccinationstatus.azurewebsites.net/athena/1.0/openapi.json
Api Documentation3;['open_data'];3.0.0;https://api.apis.guru/v2/specs/vaccinationstatus.azurewebsites.net/brasil/1.0/openapi.json
Api Documentation4;['open_data'];3.0.0;https://api.apis.guru/v2/specs/vaccinationstatus.azurewebsites.net/india/1.0/openapi.json
Api Documentation5;['open_data'];3.0.0;https://api.apis.guru/v2/specs/vaccinationstatus.azurewebsites.net/paraguay/1.0/openapi.json
Api Documentation6;['open_data'];3.0.0;https://api.apis.guru/v2/specs/vaccinationstatus.azurewebsites.net/peru/1.0/openapi.json
Reports API;[];3.0.0;https://api.apis.guru/v2/specs/nexmo.com/reports/2.2.2/openapi.json
Reports API1;[];3.0.0;https://api.apis.guru/v2/specs/vonage.com/reports/1.0.1/openapi.json
BatchService;['cloud'];2.0;https://api.apis.guru/v2/specs/azure.com/batch-BatchService/2019-08-01.10.0/swagger.json
BatchService1;['cloud'];2.0;https://api.apis.guru/v2/specs/windows.net/batch-BatchService/2018-08-01.7.0/swagger.json
